open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore,MA_50,MA_200
2025-09-19 04:55:00+00:00,116988.25,117036.06,116979.86,116990.65,12.34943,2025-09-19 04:59:59.999000+00:00,1444962.2737065,5004,4.60722,539073.8123167,0,117111.5354,117349.88389999999
2025-09-19 05:00:00+00:00,116990.65,116990.66,116902.64,116930.49,31.28846,2025-09-19 05:04:59.999000+00:00,3658980.6993367,9565,7.60508,889267.8404547,0,117102.786,117348.1514
2025-09-19 05:05:00+00:00,116930.49,116950.37,116915.38,116915.38,11.12898,2025-09-19 05:09:59.999000+00:00,1301322.2818804,4427,2.91124,340413.1524179,0,117092.6096,117346.4538
2025-09-19 05:10:00+00:00,116915.38,116996.04,116892.8,116980.62,27.95042,2025-09-19 05:14:59.999000+00:00,3269032.0334128,5743,8.77681,1026522.9462463,0,117083.0224,117345.9903
2025-09-19 05:15:00+00:00,116980.63,116998.11,116926.01,116998.1,22.81565,2025-09-19 05:19:59.999000+00:00,2668369.4224404,4320,11.36107,1328676.9027378,0,117076.7358,117344.93974999999
2025-09-19 05:20:00+00:00,116998.11,117010.0,116910.85,116910.85,25.73457,2025-09-19 05:24:59.999000+00:00,3010242.056153,6173,4.09302,478751.5480703,0,117069.5666,117343.44675
2025-09-19 05:25:00+00:00,116910.85,116910.86,116833.85,116849.76,23.20587,2025-09-19 05:29:59.999000+00:00,2711981.9656358,6044,3.68634,430733.1878697,0,117059.472,117341.87445
2025-09-19 05:30:00+00:00,116849.76,116875.08,116780.75,116851.5,67.91927,2025-09-19 05:34:59.999000+00:00,7933732.6582598,6952,28.31128,3306863.6135175,0,117049.7726,117340.394
2025-09-19 05:35:00+00:00,116851.5,116880.0,116823.11,116880.0,22.33114,2025-09-19 05:39:59.999000+00:00,2609309.2313388,4128,7.86852,919382.0704938,0,117040.6234,117339.17055000001
2025-09-19 05:40:00+00:00,116880.0,116914.53,116863.77,116868.92,22.47259,2025-09-19 05:44:59.999000+00:00,2626934.6461561,3628,12.07854,1411924.4554639,0,117032.58140000001,117338.19525
2025-09-19 05:45:00+00:00,116868.92,116903.42,116868.91,116882.66,10.73578,2025-09-19 05:49:59.999000+00:00,1254915.4148542,2105,3.18191,371912.2028302,0,117025.40120000001,117336.10315
2025-09-19 05:50:00+00:00,116882.67,116917.85,116882.66,116917.84,14.88754,2025-09-19 05:54:59.999000+00:00,1740508.1795456,1168,8.37363,978965.5660214,0,117021.11480000001,117333.7581
2025-09-19 05:55:00+00:00,116917.84,116917.89,116894.82,116894.83,25.84455,2025-09-19 05:59:59.999000+00:00,3021577.5995564,1648,1.09406,127909.7261743,0,117016.254,117331.18110000002
2025-09-19 06:00:00+00:00,116894.83,116894.83,116786.28,116822.06,27.13567,2025-09-19 06:04:59.999000+00:00,3169883.9255417,7797,7.47709,873358.9007315,0,117008.61580000001,117328.14445
2025-09-19 06:05:00+00:00,116822.06,116822.06,116789.91,116789.92,11.75137,2025-09-19 06:09:59.999000+00:00,1372551.902841,2384,1.36989,159999.8794971,0,116999.58780000001,117324.86729999998
2025-09-19 06:10:00+00:00,116789.92,116789.92,116770.62,116783.06,18.83213,2025-09-19 06:14:59.999000+00:00,2199230.6134196,2576,5.52905,645660.2940914,0,116989.5294,117321.12759999999
2025-09-19 06:15:00+00:00,116783.07,116863.68,116772.28,116855.36,56.35147,2025-09-19 06:19:59.999000+00:00,6582818.529867,4448,15.31746,1789280.6924622,0,116983.1416,117317.60945
2025-09-19 06:20:00+00:00,116855.37,116855.37,116756.92,116816.49,14.61539,2025-09-19 06:24:59.999000+00:00,1707130.1169038,5465,5.51238,643742.4192223,0,116978.43519999999,117315.83654999999
2025-09-19 06:25:00+00:00,116816.5,116816.5,116755.69,116792.25,38.62559,2025-09-19 06:29:59.999000+00:00,4510933.9739809,4003,24.52106,2863557.2588217,0,116972.3562,117313.32459999999
2025-09-19 06:30:00+00:00,116792.25,116801.06,116680.2,116680.2,28.68446,2025-09-19 06:34:59.999000+00:00,3348645.2895754,7282,4.42792,517058.0112226,0,116964.8782,117310.51120000001
2025-09-19 06:35:00+00:00,116680.21,116754.73,116633.86,116709.21,43.65688,2025-09-19 06:39:59.999000+00:00,5094404.7036589,12372,18.25193,2129881.5690744,0,116956.8476,117306.89705
2025-09-19 06:40:00+00:00,116709.21,116766.95,116704.67,116745.27,25.19746,2025-09-19 06:44:59.999000+00:00,2941579.7244103,3889,10.95621,1278926.6567115,0,116950.5016,117302.9243
2025-09-19 06:45:00+00:00,116745.27,116783.1,116683.98,116683.99,12.02281,2025-09-19 06:49:59.999000+00:00,1403727.0200359,5037,4.02085,469447.6363767,0,116940.86600000001,117298.54775
2025-09-19 06:50:00+00:00,116683.98,116814.63,116668.02,116814.62,25.51316,2025-09-19 06:54:59.999000+00:00,2977706.9099718,5598,12.08778,1410892.199397,0,116935.35459999999,117294.91865
2025-09-19 06:55:00+00:00,116814.62,116814.63,116669.75,116669.75,128.16303,2025-09-19 06:59:59.999000+00:00,14961228.0168115,5245,13.27369,1549420.6495388,0,116925.9922,117289.67185
2025-09-19 07:00:00+00:00,116669.76,116829.34,116669.75,116717.55,53.2697,2025-09-19 07:04:59.999000+00:00,6219099.7081379,9522,26.80512,3129233.541843,0,116918.15280000001,117284.35955
2025-09-19 07:05:00+00:00,116717.55,116806.21,116665.0,116737.15,45.33055,2025-09-19 07:09:59.999000+00:00,5292254.1141188,8043,14.49336,1692000.9230974,0,116910.6398,117279.5133
2025-09-19 07:10:00+00:00,116737.15,116838.83,116737.14,116797.67,35.33756,2025-09-19 07:14:59.999000+00:00,4127075.920716,7467,19.87935,2321786.3566891,0,116903.28059999998,117275.14379999999
2025-09-19 07:15:00+00:00,116797.67,116859.65,116797.66,116858.28,52.87903,2025-09-19 07:19:59.999000+00:00,6178016.0190661,3839,12.74524,1488988.4125383,0,116896.9914,117271.2488
2025-09-19 07:20:00+00:00,116858.29,116887.66,116849.18,116869.99,21.4872,2025-09-19 07:24:59.999000+00:00,2511147.3639515,4489,14.10677,1648591.6461358,0,116890.2242,117266.77664999999
2025-09-19 07:25:00+00:00,116869.99,116873.53,116791.53,116865.22,42.68569,2025-09-19 07:29:59.999000+00:00,4987958.6849827,4446,16.27983,1902390.3236667,0,116883.421,117262.59405000001
2025-09-19 07:30:00+00:00,116865.22,116865.23,116834.69,116858.19,16.62304,2025-09-19 07:34:59.999000+00:00,1942302.3423614,3145,4.68333,547208.3601218,0,116875.76440000001,117258.5491
2025-09-19 07:35:00+00:00,116858.19,116992.81,116858.19,116962.65,60.48939,2025-09-19 07:39:59.999000+00:00,7073756.9561613,7120,43.09989,5039865.0833987,0,116873.3376,117255.15965
2025-09-19 07:40:00+00:00,116962.65,116987.78,116921.97,116970.29,19.47596,2025-09-19 07:44:59.999000+00:00,2277740.9172728,5597,8.91715,1042844.3423077,0,116872.10539999999,117252.00635
2025-09-19 07:45:00+00:00,116970.29,116970.29,116940.21,116940.22,33.95508,2025-09-19 07:49:59.999000+00:00,3971352.0495383,2801,16.80051,1964967.4926235,0,116871.98539999999,117248.65045
2025-09-19 07:50:00+00:00,116940.22,116940.22,116914.49,116926.18,23.14352,2025-09-19 07:54:59.999000+00:00,2706255.6142613,3718,6.41048,749574.7675771,0,116871.4342,117246.22899999999
2025-09-19 07:55:00+00:00,116926.19,116930.4,116903.75,116909.97,19.13712,2025-09-19 07:59:59.999000+00:00,2237435.3155144,2447,9.82131,1148265.8766673,0,116870.8844,117243.28665000001
2025-09-19 08:00:00+00:00,116909.98,116926.84,116882.47,116889.64,19.55302,2025-09-19 08:04:59.999000+00:00,2285808.5591262,5670,7.51869,878926.6667791,0,116869.358,117240.23435
2025-09-19 08:05:00+00:00,116889.64,117005.63,116889.63,117005.62,26.28744,2025-09-19 08:09:59.999000+00:00,3074506.5042543,4517,19.75872,2311025.7846835,0,116869.91879999998,117238.58244999999
2025-09-19 08:10:00+00:00,117005.63,117005.63,116966.81,116987.29,56.72422,2025-09-19 08:14:59.999000+00:00,6636244.5828242,2564,10.64395,1245146.4406143,0,116875.02479999998,117236.6714
2025-09-19 08:15:00+00:00,116987.3,117090.36,116987.29,117090.35,28.7369,2025-09-19 08:19:59.999000+00:00,3363050.9988588,3941,26.12159,3056979.9980843,0,116880.94100000002,117234.97009999999
2025-09-19 08:20:00+00:00,117090.35,117090.36,117055.23,117088.25,26.98948,2025-09-19 08:24:59.999000+00:00,3159620.9168259,3521,16.14713,1890257.6350602,0,116887.1916,117233.18225
2025-09-19 08:25:00+00:00,117088.25,117088.25,117042.84,117084.28,28.37341,2025-09-19 08:29:59.999000+00:00,3321554.7046211,4210,11.60851,1358918.4287659,0,116892.207,117230.31765000001
2025-09-19 08:30:00+00:00,117084.28,117084.29,117000.01,117014.09,20.24398,2025-09-19 08:34:59.999000+00:00,2369177.0993373,4414,4.96806,581351.1484425,0,116892.98079999998,117227.41255000001
2025-09-19 08:35:00+00:00,117014.09,117014.1,116992.02,116992.03,17.33678,2025-09-19 08:39:59.999000+00:00,2028558.3096981,1630,1.3291,155510.2775142,0,116892.90139999999,117224.4549
2025-09-19 08:40:00+00:00,116992.03,116992.03,116902.9,116936.26,19.61822,2025-09-19 08:44:59.999000+00:00,2294277.2497087,4752,8.31076,971735.14842,0,116891.8476,117220.79195
2025-09-19 08:45:00+00:00,116936.26,116936.27,116916.65,116928.94,13.2459,2025-09-19 08:49:59.999000+00:00,1548819.87736,3117,6.70518,783997.6099712,0,116889.043,117217.59120000001
2025-09-19 08:50:00+00:00,116928.94,116961.93,116919.25,116922.22,20.74283,2025-09-19 08:54:59.999000+00:00,2425584.7563772,4293,4.55729,532894.5193628,0,116887.45139999999,117213.7265
2025-09-19 08:55:00+00:00,116922.21,116922.22,116915.88,116915.88,6.00568,2025-09-19 08:59:59.999000+00:00,702161.3707504,1062,0.92869,108578.7151539,0,116885.805,117209.556
2025-09-19 09:00:00+00:00,116915.88,116935.94,116899.35,116914.06,20.05324,2025-09-19 09:04:59.999000+00:00,2344451.684434,3673,10.79197,1261685.5839416,0,116884.321,117205.5359
2025-09-19 09:05:00+00:00,116914.06,116919.48,116869.0,116919.47,19.312,2025-09-19 09:09:59.999000+00:00,2257630.6750637,3209,6.0566,707970.7564193,0,116882.8974,117201.5979
2025-09-19 09:10:00+00:00,116919.47,116979.86,116919.47,116973.68,13.17992,2025-09-19 09:14:59.999000+00:00,1541592.129819,3172,4.8414,566240.9426532,0,116883.7612,117198.50839999999
2025-09-19 09:15:00+00:00,116973.68,116973.68,116919.47,116919.48,13.80006,2025-09-19 09:19:59.999000+00:00,1613941.757366,1850,1.70479,199370.495238,0,116883.8432,117194.53815
2025-09-19 09:20:00+00:00,116919.48,116919.48,116886.88,116886.89,25.37684,2025-09-19 09:24:59.999000+00:00,2966485.910568,1722,4.08712,477762.3445662,0,116881.9686,117190.17575000001
2025-09-19 09:25:00+00:00,116886.88,116886.89,116780.8,116825.19,33.87367,2025-09-19 09:29:59.999000+00:00,3958163.8584313,4470,16.69262,1950492.0971212,0,116878.51040000001,117186.02885
2025-09-19 09:30:00+00:00,116825.2,116881.6,116825.19,116881.59,11.22066,2025-09-19 09:34:59.999000+00:00,1311096.7142586,2650,7.36858,860971.9425604,0,116877.9252,117182.36685
2025-09-19 09:35:00+00:00,116881.6,116881.6,116830.35,116830.36,14.18578,2025-09-19 09:39:59.999000+00:00,1657698.8531784,2526,1.30137,152069.7360804,0,116877.5372,117178.69065000002
2025-09-19 09:40:00+00:00,116830.36,116830.36,116712.3,116712.3,16.37699,2025-09-19 09:44:59.999000+00:00,1912286.1201641,5605,1.28525,150068.5899388,0,116874.7532,117174.69159999998
2025-09-19 09:45:00+00:00,116712.3,116726.78,116571.95,116637.33,64.92252,2025-09-19 09:49:59.999000+00:00,7571617.7104808,8272,20.31961,2369719.7886307,0,116869.8998,117169.9632
2025-09-19 09:50:00+00:00,116637.33,116637.33,116493.72,116500.9,103.88116,2025-09-19 09:54:59.999000+00:00,12104907.3248246,11340,23.15289,2698011.859367,0,116862.5394,117164.1421
2025-09-19 09:55:00+00:00,116500.9,116530.05,116488.0,116488.0,25.28972,2025-09-19 09:59:59.999000+00:00,2946315.2894127,4123,10.72822,1249864.9913959,0,116854.64619999999,117158.26
2025-09-19 10:00:00+00:00,116488.0,116503.29,116447.59,116447.74,28.12289,2025-09-19 10:04:59.999000+00:00,3275476.7566172,6003,11.26848,1312442.2178358,0,116845.2442,117152.4986
2025-09-19 10:05:00+00:00,116447.75,116498.71,116434.23,116466.97,40.68841,2025-09-19 10:09:59.999000+00:00,4739068.8654477,4443,16.51663,1923808.689546,0,116836.68699999999,117147.1275
2025-09-19 10:10:00+00:00,116466.97,116551.54,116466.97,116525.83,20.93935,2025-09-19 10:14:59.999000+00:00,2439678.7638976,6841,15.55446,1812180.3871562,0,116830.76239999998,117142.05065000002
2025-09-19 10:15:00+00:00,116525.83,116529.88,116448.25,116448.25,28.95082,2025-09-19 10:19:59.999000+00:00,3372698.8866553,6130,7.54315,878732.8589966,0,116823.92899999999,117137.119
2025-09-19 10:20:00+00:00,116448.25,116520.29,116447.59,116462.46,20.80335,2025-09-19 10:24:59.999000+00:00,2423216.5810042,4514,11.34446,1321416.4299437,0,116817.51699999999,117132.01469999999
2025-09-19 10:25:00+00:00,116462.46,116527.17,116462.44,116483.48,16.29301,2025-09-19 10:29:59.999000+00:00,1897977.0832779,4067,9.42321,1097644.0397991,0,116810.07939999999,117126.85995
2025-09-19 10:30:00+00:00,116483.47,116488.63,116447.59,116478.25,16.0932,2025-09-19 10:34:59.999000+00:00,1874248.5273815,5093,5.68273,661808.6380521,0,116803.31460000001,117121.39459999999
2025-09-19 10:35:00+00:00,116478.25,116536.25,116464.27,116480.72,28.62686,2025-09-19 10:39:59.999000+00:00,3335046.5347947,6794,10.97115,1278139.7462427,0,116797.084,117115.89855
2025-09-19 10:40:00+00:00,116480.71,116532.96,116479.99,116524.79,21.49689,2025-09-19 10:44:59.999000+00:00,2504342.340315,3567,9.80528,1142322.2350108,0,116793.9758,117110.72265000001
2025-09-19 10:45:00+00:00,116524.8,116531.31,116487.02,116504.49,31.73839,2025-09-19 10:49:59.999000+00:00,3697548.167726,4437,19.65128,2289425.1881708,0,116789.88140000001,117104.55514999999
2025-09-19 10:50:00+00:00,116504.49,116523.35,116491.7,116523.35,16.37889,2025-09-19 10:54:59.999000+00:00,1908228.5726136,2290,10.0561,1171599.6654987,0,116785.44299999998,117098.0619
2025-09-19 10:55:00+00:00,116523.35,116547.99,116503.4,116532.68,19.13342,2025-09-19 10:59:59.999000+00:00,2229428.1901241,4375,9.35432,1089942.1524784,0,116782.41679999999,117091.776
2025-09-19 11:00:00+00:00,116532.68,116554.05,116500.0,116546.73,15.64379,2025-09-19 11:04:59.999000+00:00,1822886.5841966,4026,7.26839,846971.9638665,0,116777.05900000001,117085.77894999999
2025-09-19 11:05:00+00:00,116546.72,116546.73,116431.34,116450.49,29.39393,2025-09-19 11:09:59.999000+00:00,3423548.0164581,8002,8.97688,1045475.3345599,0,116772.6738,117078.98865
2025-09-19 11:10:00+00:00,116450.49,116482.19,116429.03,116462.31,36.46901,2025-09-19 11:14:59.999000+00:00,4247278.7615469,4090,26.20801,3052265.8976263,0,116767.56899999999,117072.41200000001
2025-09-19 11:15:00+00:00,116462.3,116528.03,116425.48,116425.68,46.98824,2025-09-19 11:19:59.999000+00:00,5472248.37083,5999,10.90476,1270227.2781991,0,116761.3396,117065.9959
2025-09-19 11:20:00+00:00,116425.68,116425.68,116370.42,116380.01,40.31534,2025-09-19 11:24:59.999000+00:00,4692346.6250496,5341,9.81834,1142761.3002585,0,116752.98640000001,117058.8533
2025-09-19 11:25:00+00:00,116380.0,116392.61,116364.0,116364.0,19.33245,2025-09-19 11:29:59.999000+00:00,2249912.3063754,4031,4.07481,474238.7918383,0,116743.1008,117051.27685000001
2025-09-19 11:30:00+00:00,116364.0,116396.2,116358.37,116396.2,15.5916,2025-09-19 11:34:59.999000+00:00,1814395.7718465,4709,6.91008,804136.8978806,0,116733.625,117044.16235
2025-09-19 11:35:00+00:00,116396.2,116400.0,116376.63,116376.64,13.90273,2025-09-19 11:39:59.999000+00:00,1618079.9772698,2318,5.71478,665104.8171119,0,116723.85339999999,117036.9307
2025-09-19 11:40:00+00:00,116376.64,116376.64,116336.86,116350.0,22.86849,2025-09-19 11:44:59.999000+00:00,2661032.0297153,4394,9.60186,1117203.8984049,0,116713.68959999998,117030.05559999999
2025-09-19 11:45:00+00:00,116349.99,116350.0,116300.0,116310.0,24.42934,2025-09-19 11:49:59.999000+00:00,2841606.1422688,4733,8.19929,953690.5221737,0,116700.6366,117022.61674999999
2025-09-19 11:50:00+00:00,116310.0,116377.19,116307.34,116377.18,24.14385,2025-09-19 11:54:59.999000+00:00,2808955.6335373,4704,17.71991,2061585.6883216,0,116688.7744,117015.86965
2025-09-19 11:55:00+00:00,116377.19,116399.8,116363.89,116394.72,20.15364,2025-09-19 11:59:59.999000+00:00,2345428.3584177,3424,6.5158,758278.495985,0,116677.86440000002,117009.56505
2025-09-19 12:00:00+00:00,116394.72,116419.39,116380.0,116419.39,23.23673,2025-09-19 12:04:59.999000+00:00,2704872.4189949,3636,13.64193,1587963.3774345,0,116667.72859999999,117003.75915000001
2025-09-19 12:05:00+00:00,116419.38,116470.3,116419.38,116470.3,34.60342,2025-09-19 12:09:59.999000+00:00,4029159.3638521,4865,28.0643,3267751.9706622,0,116658.93519999999,116998.79155
2025-09-19 12:10:00+00:00,116470.29,116470.3,116422.0,116469.83,11.35986,2025-09-19 12:14:59.999000+00:00,1322789.0884761,4001,8.31056,967718.5413431,0,116650.539,116994.5927
2025-09-19 12:15:00+00:00,116469.84,116529.08,116465.29,116509.89,14.50705,2025-09-19 12:19:59.999000+00:00,1690071.2187872,3691,5.45008,634879.7542601,0,116640.62440000002,116990.45875
2025-09-19 12:20:00+00:00,116509.87,116509.87,116352.84,116384.17,36.5269,2025-09-19 12:24:59.999000+00:00,4251784.1611981,8483,13.3361,1552035.9879553,0,116628.562,116985.91225
2025-09-19 12:25:00+00:00,116384.16,116384.17,116200.0,116231.47,108.68873,2025-09-19 12:29:59.999000+00:00,12635685.6579169,11760,29.98794,3485578.7083905,0,116611.3844,116980.68284999998
2025-09-19 12:30:00+00:00,116231.47,116287.17,116186.63,116206.33,56.65548,2025-09-19 12:34:59.999000+00:00,6584696.212076,11382,21.19525,2463428.9501055,0,116593.746,116974.9747
2025-09-19 12:35:00+00:00,116206.32,116241.3,116180.69,116232.47,47.665,2025-09-19 12:39:59.999000+00:00,5539063.963738,6029,16.32932,1897554.9461251,0,116576.70980000001,116968.886
2025-09-19 12:40:00+00:00,116232.48,116239.99,116223.45,116223.45,12.01271,2025-09-19 12:44:59.999000+00:00,1396241.4873731,1918,4.58521,532942.9440969,0,116560.89700000001,116963.1338
2025-09-19 12:45:00+00:00,116223.45,116223.46,116133.66,116141.73,30.49843,2025-09-19 12:49:59.999000+00:00,3542458.6964101,6781,9.43802,1096140.8685138,0,116543.891,116956.28184999998
2025-09-19 12:50:00+00:00,116141.73,116183.95,116133.66,116178.31,74.0801,2025-09-19 12:54:59.999000+00:00,8605559.1581984,4811,63.71135,7401014.0607288,0,116528.73200000002,116949.98605
2025-09-19 12:55:00+00:00,116178.31,116234.37,116153.53,116162.45,38.90396,2025-09-19 12:59:59.999000+00:00,4519812.4151014,5284,13.87788,1612180.7256518,0,116513.40220000001,116943.6693
2025-09-19 13:00:00+00:00,116162.45,116222.43,116142.3,116222.43,30.83218,2025-09-19 13:04:59.999000+00:00,3582131.3899155,4096,24.1817,2809567.02378,0,116499.4064,116937.47835
2025-09-19 13:05:00+00:00,116222.43,116222.43,116130.61,116130.61,23.57715,2025-09-19 13:09:59.999000+00:00,2738784.9584802,5332,8.31637,966016.9269327,0,116483.70100000002,116930.6242
2025-09-19 13:10:00+00:00,116130.61,116173.13,116122.63,116144.73,22.3015,2025-09-19 13:14:59.999000+00:00,2590054.7818814,3573,11.79872,1370212.0897034,0,116468.31439999999,116923.60005000001
2025-09-19 13:15:00+00:00,116144.73,116144.73,116080.91,116080.91,29.22629,2025-09-19 13:19:59.999000+00:00,3393616.6883488,5621,8.99381,1044383.7028094,0,116451.5432,116915.853
2025-09-19 13:20:00+00:00,116080.92,116097.79,116075.0,116097.79,29.88115,2025-09-19 13:24:59.999000+00:00,3468698.6128352,3441,14.5895,1693601.0152195,0,116434.02540000001,116908.0778
2025-09-19 13:25:00+00:00,116097.79,116350.01,116097.79,116212.0,77.60878,2025-09-19 13:29:59.999000+00:00,9022411.186544,16235,48.09322,5590656.5611197,0,116419.8758,116900.97494999999
2025-09-19 13:30:00+00:00,116212.0,116293.69,116105.49,116167.17,47.37622,2025-09-19 13:34:59.999000+00:00,5505024.6933355,16080,15.73357,1828184.8086221,0,116405.4814,116894.07085
2025-09-19 13:35:00+00:00,116167.17,116256.0,116119.15,116239.34,29.38362,2025-09-19 13:39:59.999000+00:00,3414053.2988172,16297,14.38499,1671299.5184118,0,116393.7644,116887.66185
2025-09-19 13:40:00+00:00,116239.35,116352.56,116217.49,116272.81,23.16084,2025-09-19 13:44:59.999000+00:00,2693276.6734753,11856,10.94255,1272459.0969102,0,116381.58880000001,116881.7894
2025-09-19 13:45:00+00:00,116272.81,116465.35,116234.86,116426.91,48.71339,2025-09-19 13:49:59.999000+00:00,5668039.2894353,12065,33.5504,3903924.7762846,0,116373.51979999998,116877.05855
2025-09-19 13:50:00+00:00,116426.9,116464.22,116365.55,116421.66,31.33907,2025-09-19 13:54:59.999000+00:00,3648056.2295852,7893,11.42589,1330146.2596772,0,116367.707,116872.51675000001
2025-09-19 13:55:00+00:00,116421.67,116421.67,116253.39,116284.64,41.72359,2025-09-19 13:59:59.999000+00:00,4853712.8999023,6383,24.84396,2890483.8448633,0,116360.6532,116867.079
2025-09-19 14:00:00+00:00,116284.63,116379.99,116253.31,116379.99,24.83844,2025-09-19 14:04:59.999000+00:00,2888741.0562017,9218,14.16795,1647695.4866677,0,116358.235,116862.20384999999
2025-09-19 14:05:00+00:00,116379.99,116389.17,116275.26,116275.27,25.46133,2025-09-19 14:09:59.999000+00:00,2962100.8487147,10653,13.60668,1582961.8442895,0,116353.98040000001,116856.3903
2025-09-19 14:10:00+00:00,116275.26,116347.61,116221.22,116310.24,23.45204,2025-09-19 14:14:59.999000+00:00,2727035.0865713,9101,13.6872,1591473.4140999,0,116351.23040000001,116850.77505000001
2025-09-19 14:15:00+00:00,116310.25,116359.99,116216.84,116216.85,24.38049,2025-09-19 14:19:59.999000+00:00,2834825.4864169,8850,9.62327,1118965.7711661,0,116346.228,116844.65920000002
2025-09-19 14:20:00+00:00,116216.85,116376.03,116210.74,116371.59,29.00794,2025-09-19 14:24:59.999000+00:00,3373621.1160641,9476,17.13643,1992959.1202008,0,116343.1432,116839.66725000001
2025-09-19 14:25:00+00:00,116371.59,116479.11,116265.3,116265.3,42.54597,2025-09-19 14:29:59.999000+00:00,4952261.6616104,10222,22.46506,2615123.6985694,0,116339.4842,116833.851
2025-09-19 14:30:00+00:00,116265.3,116346.82,116250.0,116289.0,36.73716,2025-09-19 14:34:59.999000+00:00,4272631.3463597,8621,18.5201,2153909.5880882,0,116336.015,116828.40465
2025-09-19 14:35:00+00:00,116289.01,116289.01,116160.67,116171.36,101.82284,2025-09-19 14:39:59.999000+00:00,11833035.30083,4044,10.08791,1172495.0550838,0,116329.7726,116822.7654
2025-09-19 14:40:00+00:00,116171.36,116244.94,116113.2,116113.2,150.38689,2025-09-19 14:44:59.999000+00:00,17475901.0063322,8086,64.45753,7490460.3292692,0,116322.4716,116817.0931
2025-09-19 14:45:00+00:00,116113.2,116159.99,115833.2,115889.99,261.39787,2025-09-19 14:49:59.999000+00:00,30323212.4531935,24389,122.00214,14155488.1493903,0,116310.657,116810.31305
2025-09-19 14:50:00+00:00,115890.0,116017.23,115800.0,115931.63,93.30459,2025-09-19 14:54:59.999000+00:00,10814139.2718103,19390,62.44656,7237676.1418092,0,116298.79380000001,116803.8909
2025-09-19 14:55:00+00:00,115931.63,115959.5,115848.45,115899.99,33.05846,2025-09-19 14:59:59.999000+00:00,3831185.8397717,11229,14.67863,1701033.7563201,0,116286.70379999999,116796.9984
2025-09-19 15:00:00+00:00,115899.99,115900.0,115650.33,115650.34,183.03772,2025-09-19 15:04:59.999000+00:00,21190527.8698094,20110,47.69524,5521810.1857122,0,116269.24360000002,116788.72565
2025-09-19 15:05:00+00:00,115650.34,115664.13,115566.07,115641.59,108.36013,2025-09-19 15:09:59.999000+00:00,12527571.2894126,22543,47.80556,5526741.1514891,0,116251.4218,116780.5961
2025-09-19 15:10:00+00:00,115641.59,115653.26,115464.19,115519.82,124.63318,2025-09-19 15:14:59.999000+00:00,14397094.5500932,21161,41.66884,4814025.5622506,0,116230.8836,116771.89885
2025-09-19 15:15:00+00:00,115519.81,115593.19,115498.85,115560.74,67.26495,2025-09-19 15:19:59.999000+00:00,7771784.6952996,11084,51.0894,5902919.1102162,0,116213.08859999999,116763.20795
2025-09-19 15:20:00+00:00,115560.74,115734.37,115542.0,115734.36,124.68349,2025-09-19 15:24:59.999000+00:00,14416489.2873184,16342,92.91473,10742698.4029435,0,116198.52960000001,116755.35034999998
2025-09-19 15:25:00+00:00,115734.36,115800.0,115644.0,115800.0,39.17805,2025-09-19 15:29:59.999000+00:00,4534065.9944826,11838,23.67149,2739314.6550694,0,116186.016,116747.9675
2025-09-19 15:30:00+00:00,115800.0,115800.0,115640.0,115673.4,40.9,2025-09-19 15:34:59.999000+00:00,4732013.6212166,9342,22.48864,2601518.1340115,0,116171.8838,116740.81730000001
2025-09-19 15:35:00+00:00,115673.41,115838.85,115646.51,115813.03,41.92658,2025-09-19 15:39:59.999000+00:00,4851348.9474055,9550,31.52494,3647624.4305862,0,116160.86439999999,116734.57735
2025-09-19 15:40:00+00:00,115813.03,115952.95,115813.03,115914.36,71.5921,2025-09-19 15:44:59.999000+00:00,8298379.6394801,8438,60.04338,6959802.0212057,0,116151.2276,116730.53445
2025-09-19 15:45:00+00:00,115914.36,115939.05,115826.54,115840.78,33.65075,2025-09-19 15:49:59.999000+00:00,3899212.2564327,9325,14.86012,1721816.4224403,0,116140.51040000001,116725.84344999999
2025-09-19 15:50:00+00:00,115840.79,115899.4,115809.73,115899.4,17.61445,2025-09-19 15:54:59.999000+00:00,2040372.9656358,5540,11.87914,1376048.421984,0,116131.4984,116721.4456
2025-09-19 15:55:00+00:00,115899.39,115927.97,115840.0,115884.03,34.77808,2025-09-19 15:59:59.999000+00:00,4030394.0921573,6080,9.83278,1139443.5575061,0,116122.979,116717.17135
2025-09-19 16:00:00+00:00,115884.03,115990.46,115800.0,115920.01,71.82538,2025-09-19 16:04:59.999000+00:00,8323919.8570772,11353,51.20589,5934531.0823214,0,116113.8356,116713.0714
2025-09-19 16:05:00+00:00,115920.01,115988.54,115899.04,115988.53,47.75556,2025-09-19 16:09:59.999000+00:00,5536819.2481101,8279,26.69005,3094392.4006343,0,116105.71179999999,116708.86790000001
2025-09-19 16:10:00+00:00,115988.54,116000.0,115920.02,115972.92,40.59598,2025-09-19 16:14:59.999000+00:00,4707666.5545285,4383,21.7794,2525480.3345065,0,116096.7824,116704.1281
2025-09-19 16:15:00+00:00,115972.93,116041.03,115959.74,115966.33,30.09375,2025-09-19 16:19:59.999000+00:00,3490783.4611813,8143,17.22933,1998402.179417,0,116086.70300000001,116699.01520000001
2025-09-19 16:20:00+00:00,115966.32,115992.65,115928.81,115987.4,19.94476,2025-09-19 16:24:59.999000+00:00,2312756.0461411,4104,8.61538,999052.0849168,0,116077.0544,116694.03025000001
